STAT_ID,Latitude,Longitude,k600,pco2,avg_temp_air,kco2,fco2_gm2
102489,42.12660213,-110.973243,6.615131662032994,637.4,2.78,10.831290119359736,1035.2391824360284
102491,42.19715332,-111.1688081,6.42568300086694,628.8,2.77,10.524362887743202,975.0867879265603
102492,42.12104202,-111.3152035,6.20000000000001,470.7,3.79,9.838316372119417,347.68466804738216
102494,42.40159293,-111.356875,6.280295554677981,544.8,2.98,10.21940041872965,649.9708407376912
102495,42.61381026,-111.5835561,6.898008406644827,375,3.02,11.21062444275873,-23.69445924914272
102496,42.64492008,-111.6982833,7.215811397157932,875.1,3.07,11.708930053770345,2134.305341478002
102497,42.0129808,-111.92134,6.583616563877968,950.6,3.47,10.551278522984509,2183.317114467632
102498,41.92631619,-111.8535584,6.948911994610082,780.5,4.98,10.627660921418292,1430.1029062570585
102499,41.72076375,-111.8863337,6.2774925355109374,3027.5,3.36,10.095067498256451,8631.945982558706
102500,41.83409344,-112.0552296,6.710026362978304,908,3.83,10.634437717396867,2008.8713224787707
102502,40.73717213,-111.2479652,6.800970576609178,316.9,1.83,11.468824879930207,-291.61816996584304
102525,39.2929734,-119.2523802,6.2000000000000455,716,7.61,8.746270895251211,828.3600665274173
102527,39.47330278,-118.5986278,6.199999999999999,884.2,11.06,7.888259725398259,1079.3904611004264
102528,39.55880594,-118.7259842,6.750289649629067,1217.1,8.31,9.322262260423887,2233.7497801197032
102531,38.9224078,-119.9915706,6.50972514926336,1202.7,4.92,9.974459709015154,2356.7917650612467
102535,39.5105,-119.8664722,7.13192913659946,812.9,5.68,10.674315240808662,1325.8176817245449
102540,39.55657878,-119.5532362,6.20000000000007,295.7,6.65,9.006746336588932,-229.65372247441377
102542,39.73713286,-119.324339,7.0184276223647295,477.8,7.03,10.077683614832676,303.2908618851054
102544,39.82907601,-119.3610083,6.244088152166263,372.3,7.18,8.924790363886734,-19.6109410108594
102550,42.78286636,-71.35367448,6.633198672995668,1177.2,8.21,9.188345246074476,1875.4293702262103
102553,34.14278812,-117.0694798,10.40902219694284,611.3,8.37,14.348952513803573,944.8862401585568
102554,34.10834489,-117.1005911,9.319049546110634,258.9,8.83,12.669250035690451,-482.1768455559572
102556,34.17917556,-117.2655982,8.019263881606715,425.1,13.78,9.437844591555038,105.63565854799872
102558,34.2633392,-117.4669944,9.532828820478535,655.9,13.15,11.419810312261207,833.0120416350185
102559,34.20834107,-117.331434,9.467663472862998,466.4,13.3,11.293763423241973,250.78420147779315
102563,34.18500809,-117.5397741,8.84276522709456,407.5,10.66,11.383629712705345,88.7321413833441
102564,34.1794521,-117.6289431,11.399483762446717,559,10.71,14.653399103304592,717.0820894342912
102567,33.85584891,-117.7975559,6.899870544745607,615.4,15.45,7.755744938077434,437.0214448524488
102576,36.83050452,-119.3362347,7.414344206683115,2077.8,6.32,10.880506000427172,5013.15339720078
102577,36.48495089,-119.5404054,6.729147181658458,884.3,8.47,9.248192996246125,1220.193802361279
102585,37.71687138,-119.6662788,7.283943537440297,1329,3.93,11.508270604754127,3210.794976016543
102586,37.5216029,-120.3324114,6.278164719664691,1453.4,9.09,8.468679997371,2243.3427327625886
102588,37.31549247,-121.1252081,6.375197260250289,518.8,14.91,7.2720260970849315,250.97075655852097
102595,37.66576548,-120.46214,6.201746322405732,1557.7,8.31,8.564714803499214,2544.0339316946142
102597,37.62687523,-120.9879889,6.778401592691882,1039.1,9.82,8.945963571172255,1453.411029540237
102600,37.72965078,-121.1104934,7.160465996565318,969.1,10.21,9.341331705336492,1331.0780193165388
102606,40.38709797,-122.2386119,7.510422000094351,189.9,13.23,8.976743616944178,-478.01208402355724
102608,40.01404745,-121.9483181,6.266104826541344,460.4,9.58,8.329258945922751,178.6178401393879
102609,39.76682803,-121.7794218,6.201760803624175,500.6,12.24,7.624793392539554,224.01349641325993
102610,39.72710549,-121.8633113,6.518014052967665,509.5,12.9,7.863796072504227,242.26961785605744
102611,39.81849004,-122.3249913,7.213778502958899,881.9,12.9,8.703215825939404,1052.6200228585608
102612,39.21405663,-122.0002508,6.812591609590637,502.3,10.42,8.832438055656507,273.44348903210766
102615,39.17572511,-121.5249647,7.949890240856604,1374.1,10.14,10.392739529479941,2478.9679521363196
102639,47.33009155,-123.317104,7.869216383855139,413.9,8.27,10.880689213911428,97.18064952047197
102640,47.30981514,-123.1770995,6.537546138594397,595.9,7.62,9.219634908354447,529.9150789057677
102641,47.64064868,-122.7851527,6.759473643810878,846.8,10,8.873337954342356,1013.7472867423529
102642,47.75287241,-122.6445933,6.65220746676275,932.3,10.27,8.662860348751801,1181.4678579866854
102643,47.52703872,-122.7054187,6.590235874874615,1458.8,10.28,8.579616634066836,2237.2895035458773
102644,47.43148577,-122.5759651,6.524174864052036,1566.8,10.41,8.461009909780781,2388.2516749146257
102645,47.38037322,-122.700135,7.016527613253146,1304.8,10.45,9.088777855940737,2002.4174176540039
102646,47.40842768,-122.8170861,6.721543511063238,725.1,10.45,8.706673612415193,727.9002243529447
102648,47.12232116,-122.4462333,6.749027921500243,534.1,10.07,8.841223099686097,340.7108919755575
102649,47.19815382,-122.5226251,7.284756773687825,1278,10.26,9.48940986679507,2148.9747979482354
102651,47.17760041,-122.3178978,6.199999999999999,1740.3,10.03,8.131650926587456,2713.109148491813
102655,47.18177905,-121.3887037,7.471382236840597,323.5,4.59,11.565453462562239,-196.0926959596279
102656,47.2056677,-121.4059265,9.899083078464841,654.6,4.99,15.134969677619877,1246.020587007967
102657,47.27565642,-122.059559,6.708932813098858,338,9.96,8.817469274118059,-96.86473217468225
102661,47.4789884,-122.2587336,6.779473536886091,873.2,7.98,9.456713328882246,1223.754831761994
102665,47.56843293,-122.1817889,6.74745957078968,619.8,10.06,8.841793535951547,583.8919106354391
102669,47.71093184,-122.210958,6.593221092390614,1158.3,10.7,8.47771264909575,1617.1158533561584
102670,47.70732072,-122.2154024,6.558506264752545,1287.1,10.7,8.433075539365257,1844.9492914192822
102671,47.55232299,-122.0478975,6.6677002968277215,699,9.27,8.945681014506775,731.9634956552566
102673,47.83231946,-122.2251291,6.397144894419462,2664.5,10.1,8.372796773366876,4608.04808352963
102675,47.76648679,-122.2415151,6.527095236454635,750.2,10.22,8.512531883268567,808.9335106433687
102682,47.74287773,-121.9412324,7.320111327712588,742.4,9.4,9.7828152596572,879.9827618743547
102684,48.01537584,-122.0556867,6.590386516119523,1120.6,9.96,8.661665309419693,1553.9305613928632
102685,47.98759814,-122.0342961,6.729563820891663,1094,8.78,9.162635179441118,1650.0397127906817
102686,48.2842759,-121.6395724,7.255265642566599,204.3,6.2,10.686409776103465,-565.9904901151289
102687,48.73235031,-121.1665121,8.786922659327097,266.2,3.78,13.947635885556288,-474.3568182374183
102690,48.84178209,-122.2943258,6.842078640724949,460.3,5.83,10.193259772164653,235.42661205126558
102693,48.92400218,-122.5287781,6.501943664738693,726.7,9.47,8.671211446500209,759.7144716621948
102695,48.81927627,-122.5798947,6.311841987056205,554.5,6.79,9.129949548177303,440.4452406415492
102701,47.2968741,-115.1226394,8.661427871634586,558.5,4.2,13.57056380389963,751.6777448458937
102707,48.15103856,-116.183231,7.166231341643275,484.9,3.7,11.403346473630629,359.5448243641902
102710,47.70714597,-115.97767,6.21872862514256,414.7,5.09,9.478629188343906,97.89180256509974
102711,47.65659149,-115.9687791,7.5295854881143995,1260.5,4.74,11.601557898088407,2936.158858776049
102712,47.56880823,-116.2526694,8.512908386522827,708.2,5.38,12.859706141043771,1200.4789168278528
102713,47.46459754,-115.726324,7.291773054179618,981.2,3.24,11.769921907947737,2185.7243867402717
102715,47.52548606,-115.8009935,7.892303009915473,407.9,2.69,12.95862273706853,112.79020097406497
102716,47.48853995,-115.8904384,7.3990364627139655,420.1,3.48,11.85443787576972,152.38780885760096
102717,47.49159432,-115.9551618,7.181344975722286,688.5,4.23,11.24114156523043,1068.0779434904564
102718,47.47658754,-116.2215544,7.39639158036719,968.1,5.09,11.273631211151681,1887.9334044981345
102719,47.51575388,-116.2410004,7.142805531809596,1610.3,5.29,10.820041805354876,3729.5107923138808
102720,47.55158668,-116.2379462,7.296423133206144,1050.6,5.13,11.107517687886208,2133.538190985039
102722,47.05602858,-115.3532001,6.199999999999999,414.7,2.94,10.101277026700838,110.90070465608129
102723,47.27464004,-116.1890491,6.581698288041142,568.1,4.35,10.26426362981808,583.1688549422437
102725,47.70295737,-116.9779747,6.6957198954133545,571.7,5.68,10.021443505519024,543.0669612060949
102732,47.74016701,-117.5204998,12.482048587228459,762.2,6.16,18.407663435065476,2003.8478613815175
102734,47.94456667,-119.5742306,6.199999999999999,1171.5,8.41,8.536433066598228,1987.6186718061597
102737,48.07736394,-119.9850723,6.384880186324381,249.1,2.9,10.415415768820038,-516.6703498607305
102738,47.35465278,-120.1041694,6.199999999999999,720.9,6.52,9.042744401885804,920.5665408693982
102739,47.29470833,-120.1488278,6.199999999999999,1270.9,5.66,9.285227141149083,2460.6037074513506
102740,47.4665216,-119.876164,6.199999999999999,951.2,7.24,8.845543737441083,1452.3153778856324
102741,46.93041061,-119.8997709,6.199999999999999,332.9,10.17,8.097933093808695,-117.72359655242174
102743,47.1893085,-119.265855,6.796792910715883,866.7,8.59,9.30735944539156,1350.1409492799896
102744,47.26152823,-119.4555883,6.199999999999999,664.3,9.74,8.20213311921603,653.1007982266067
102747,47.00542023,-119.1502916,6.199999999999999,475.3,9.49,8.26358531929814,227.79960249516841
102750,46.91930811,-119.2389061,6.265289039394098,653.7,9.13,8.441166456018546,700.2289254383627
102751,46.89569627,-119.3039088,6.6147451092244225,120.1,9.14,8.909310333042557,-834.6885946873375
102752,46.81875054,-119.3661326,6.278627636357484,377.8,9.18,8.446452073205238,-5.699046397860599
102754,46.82263853,-119.4541922,6.597511918758862,330.9,9.19,8.872775020978022,-139.7380363463977
102755,46.84291442,-119.6080889,6.199999999999999,280,9.22,8.330673931945812,-281.305356315489
102757,46.82985562,-119.8311549,6.796138180022787,501.6,9.24,9.126203735257425,349.414277130555
102767,47.01554722,-120.4750833,7.244576677526506,642.1,3.77,11.503010487422511,971.2358642590184
102768,46.97316111,-120.4710278,6.199999999999999,579.3,5.9,9.21680006248705,562.2226259152249
102769,46.92623716,-120.501457,6.368633545172251,404.9,5.24,9.662224681188482,79.04913431686064
102771,46.925959400000004,-120.4986791,6.199999999999999,872.9,7.01,8.907961472564748,1315.9864860912314
102772,46.8626264,-120.4800671,6.5742753565162,352.1,5.35,9.94038643981418,-84.55496426290337
102774,46.74611111,-120.6052778,6.779644369022154,942.2,5.99,10.05059412833988,1705.600986396477
102776,46.62951111,-120.6622583,6.543277525554085,773.1,6.08,9.673353730616492,1223.0172482524333
102777,46.6281821,-120.5206216,6.715802901648743,413.7,4.49,10.428082258945997,106.11769673241561
102782,46.53596038,-120.4733968,7.107202966780875,799.3,6.68,10.315146347160669,1289.8966672044974
102790,46.31429626,-120.1992173,6.61259868363701,1109.4,8.51,9.077035104940574,1773.4800751259813
102791,46.26957495,-120.0928234,6.199999999999999,799.4,6.24,9.120864882338749,1110.753924173179
102792,46.01667594,-120.6499261,6.655401526157689,272.8,4.83,10.226100837804722,-335.1447832090513
102793,46.25226389,-120.3984583,6.666876996683303,251.2,7.34,9.482637591819717,-371.9787798370251
102794,46.25368611,-120.4078639,6.621409041405016,223.2,7.35,9.415092029132667,-484.8109828437904
102795,46.24985094,-120.3789449,7.145694504630779,303.4,7.37,10.154382305584761,-224.83723156638703
102798,46.28783056,-119.9823556,6.199999999999999,642.3,9.67,8.219275138753915,601.6877831912619
102799,46.25068665,-120.0197646,6.199999999999999,609.3,10.01,8.136484125710979,497.43658319146624
102803,46.25735555,-119.7114207,6.199999999999999,895,9.39,8.288345706366613,1149.6173738612595
102807,46.58819439,-119.0011174,6.199999999999999,816.6,10.17,8.097933093808695,927.1033959543606
102808,46.38680312,-119.0694535,6.199999999999999,453.9,10.31,8.064415606667728,171.6750012594374
102809,46.36319171,-119.0888987,6.199999999999999,355.3,10.33,8.05964373723763,-61.40669439658631
102810,44.09888889,-110.6675,8.617348757640109,516.2,-0.83,15.778353382889252,834.1001862170423
102811,43.65382136,-110.715209,6.746664263928256,371.8,-0.47,12.216799748783208,-39.59361029227886
102815,43.07972222,-111.0372222,6.709830672535276,1437.1,2.17,11.196364999602173,4095.7264461224822
102817,44.06991368,-111.5102349,6.403461691013828,102.7,2.02,10.735003327529077,-1240.5826872920586
102820,43.835,-111.7777778,6.2000000000000135,148,4.61,9.591454823123179,-896.3763400661504
102822,43.60472222,-112.0586111,8.911268917007298,308.3,1.73,15.074227899307717,-435.38164452131196
102823,43.44194444,-111.7283333,7.115923053654662,60.2,4.16,11.162925974243825,-1889.9686739315182
102827,43.12527778,-112.5188889,7.484614049725195,372.2,2.53,12.350418091674356,-36.54273813139017
102830,42.7575,-112.3958333,6.704502767366488,470.7,4.95,10.263378765440493,336.33948743636984
102831,42.87166667,-112.4680556,6.502037194868727,481.7,5.43,9.806909267773952,364.08063738448305
102835,42.06361111,-113.4513889,6.911186055987141,1142,5.52,10.39510721297162,2447.5250596050223
102836,42.67277778,-113.5002778,6.8493520677175646,344.7,3.71,10.895728339742735,-146.46354498132857
102837,42.45555556,-113.5194444,6.199999999999999,413.5,6.12,9.154589903095143,100.84193814620151
102838,42.12611111,-113.9355556,6.416496056323659,720.3,5.89,9.541577499615029,1065.4497040648084
102839,42.16583333,-113.9836111,6.199999999999999,365.5,5.16,9.429660331127316,-46.729474459103294
102840,42.29407878,-114.02252,6.199999999999999,247.1,4.53,9.61524229540744,-425.99861167172315
102841,42.59083333,-114.3602778,8.058020294671536,463.7,4.2,12.62515605539774,382.293828180876
102846,42.33166667,-114.4263889,6.199999999999999,487.4,5.97,9.196952479769719,285.7115229919474
102856,42.59352052,-114.529763,6.199999999999999,593.6,7.32,8.823960333932787,608.5047331716527
102860,42.56379686,-114.6242109,6.199999999999999,1316.2,8.18,8.596087826322853,2302.5566140720907
102863,42.66583333,-114.7122222,7.299754511567393,484.8,4.32,11.394669666337716,431.87654248226244
102864,42.62638889,-114.8052778,6.199999999999999,936.4,9.29,8.31320872917075,1359.648310687068
102867,41.94194444,-114.6847222,6.200000000000028,799.3,5.04,9.464700733940143,1248.0179715957229
102868,41.94944444,-114.6844444,6.199999999999999,961.7,5.84,9.23385194735834,1643.9778563266532
102869,42.45268425,-114.861997,11.807939894623463,1959.4,5.69,17.66742391020419,7986.783372495401
102870,42.69638889,-114.8552778,6.234444978125843,385.7,5.9,9.26800530063909,19.39947849906238
102872,43.99833333,-114.0211111,6.567863391328089,326.2,-0.37,11.856389594152116,-256.22585377372064
102876,43.32916667,-114.3191667,6.981604863337957,2451.9,1.66,11.835699876463188,8260.836534700285
102878,43.365,-114.3977778,6.5886182902125405,64,4.96,10.082862013183352,-1516.5435460891435
102879,43.33277778,-114.5419444,6.551104131676965,380.5,4.54,10.156605034772907,1.6695658895502827
102880,43.31222222,-114.1827778,6.200000000000024,1620.1,5.97,9.196952479769754,3376.078656459955
102881,42.88638889,-114.8030556,7.1572673021150415,299.2,4.61,11.072355804073064,-332.5703100969488
102882,42.86684661,-114.8692241,6.320995128719662,1994.7,4.66,9.763511353513602,4784.46729041218
102884,43.00305556,-115.1797222,8.068812765164488,281.3,7.08,11.568214414836662,-415.6491158733005
102891,45.25138855,-116.6972198,7.4743589437296905,503.1,5.8,11.145523196679118,445.0822418454602
102895,46.9143355,-117.0857257,6.846242253457316,62.3,6.82,9.893849929885913,-1226.8793344283295
102896,46.97683614,-117.2340669,6.882319763375577,74,7.05,9.876203539665813,-1253.5273462113796
102898,46.73183168,-117.0243326,6.246179196465182,4332.2,7.58,8.819471747674463,9321.573341980835
102899,46.73099822,-117.0362774,6.2077175061671674,5082.5,7.6,8.759825789443319,10923.216304020443
102901,46.73238561,-117.1810048,6.970272027099135,2031.7,7.86,9.75836981400789,4417.078303239737
102902,46.87655424,-117.3635161,8.436013332306956,241.2,8.02,11.75314558658767,-557.5756991317344
102903,46.89238786,-117.3799061,6.7758724574171865,195.8,7.48,9.59659217409893,-691.5190160394845
102904,46.94432671,-117.8038228,6.519389366939514,152,8.94,8.833812574257028,-781.6388587071915
102905,46.94321572,-117.7979891,6.6619926539985315,679.5,8.93,9.029757169595293,806.8085644481904
102908,46.91626781,-117.9279986,7.0458488605212395,121.8,8.4,9.703969715944329,-990.8354955262499
102909,46.81016277,-117.43213,6.630733669259978,1582.1,8.15,9.201649821266532,3050.0729397388764
102917,45.48011889,-122.0256385,8.316142188737569,340.2,6.82,12.018076451999956,-129.57628594888052
102919,43.72067785,-123.0497994,6.7921537332448025,1265.6,9.43,9.069090975747349,1974.592963875035
102925,44.78317527,-123.2345435,7.442953244546409,805.3,10.01,9.767656600429175,1013.7232684219099
102926,45.16651181,-122.4900861,7.043410739892906,605.2,9.7,9.329022982270061,524.643864817201
102931,45.64344428,-123.3703935,7.364653417423124,508.1,7.8,10.329329122112133,352.4838681679167
102933,45.52372768,-122.9092692,6.57774992793442,3993.6,10.8,8.43297140184797,7179.859901335275
102935,45.37484043,-122.8564876,6.7674655349835255,3808.8,10.79,8.678746825655717,6932.572103463889
102938,45.43123032,-122.6725945,6.277798945200786,1024.2,11.23,7.947618041278847,1225.328340222645
102950,40.09927137,-75.5551967,6.381940120455035,378.8,10.98,8.138802984110415,-2.4663584979446336
102956,59.77188747,-151.8368857,6.522622774499073,210.2,1.71,11.040462584103789,-655.5193300563337
102957,59.85125,-151.7896111,7.143107320312229,259.3,1.82,12.04952585687899,-491.42649371057024
102975,61.23834008,-149.6980353,7.203907860078139,493.5,-0.94,13.235105201782682,567.7380431844605
102976,61.2241709,-149.8463696,6.907083632901461,652.2,-0.3,12.441844285958068,1256.0952805692486
102977,61.73335951,-149.0285953,8.000377033143348,630.6,-3.2,15.751337210466458,1588.6031101233732
102978,61.68280215,-149.0455411,8.885135602300117,486.8,-2.93,17.350081504973996,752.9913670364792
102980,63.26869549,-149.5284007,7.953904820466562,376,-4.87,16.471035630363943,-30.210980395883105
102989,40.06175603,-77.53248721,6.519081852977223,1211.6,10.23,8.499562029056007,1827.2794925807002
102991,70.16555786,-150.9166718,6.199999999999999,818,-11.98,15.792028497091183,4226.603786480476
103020,34.86317327,-82.25067021,6.264802653614133,2313.5,15.55,7.022899653962026,2685.1275356461774
103021,34.42513783,-81.60482717,6.277425585658545,4569.9,15.94,6.963658201726888,5707.780433500597
103023,34.07904173,-80.92092209,6.26708951615969,2234.8,16.84,6.788237642704997,2382.6830500808464
103025,34.08931945,-80.9456446,6.313949346690201,1150.1,16.85,6.837198400475521,1001.1141290070484
103026,34.06432025,-80.95258945,6.303607789541516,2851.4,16.92,6.81347390448491,3185.18251761271
103027,34.06209808,-80.95092279,6.341974552939625,4296.8,16.9,6.8585402927633305,5070.482777749607
103028,34.03598775,-80.95147866,6.461141589969401,605.6,16.93,6.981919145615765,297.523355910141
103029,34.03154378,-80.98203475,6.309144104065982,3465.2,17.06,6.794508908756999,3953.5386941336747
103030,34.02015503,-80.96397904,6.257199429350223,3906.1,17.07,6.736806984718063,4472.735660941231
103031,34.01959949,-80.96342349,6.319676085527661,526.6,16.96,6.82368470685468,190.965958187991
103032,34.00932202,-80.96397917,6.24615399573619,6104.8,17.16,6.70913019885532,7197.409795987124
103033,33.99765566,-80.96731268,6.351075645779009,753.6,17,6.850409368927419,486.52822596041113
103034,33.99710007,-80.96397929,6.250669127544548,1094,17.18,6.710478877226315,905.8203868168314
103035,30.95269982,-83.2684865,6.199999999999999,8329.4,19.06,6.343650136958352,8896.059282712611
103036,31.60490382,-83.63127935,6.217595366642065,2394.9,18.51,6.450542152096117,2345.578663036494
103037,31.55907142,-83.60488971,6.317270137038076,7729.6,18.59,6.540675791383626,8630.451293435088
103038,31.55601603,-83.59544492,6.201684238086997,10270.3,18.56,6.425883986336739,11403.18292458667
103040,33.97926762,-84.45215198,6.491501346892832,2707,15.21,7.344363205409917,3426.531311658919
103043,33.79927183,-84.37575979,6.416692928541881,7745.9,15.77,7.150678569159199,10469.981955385105
103046,35.23035729,-87.85558203,6.902534691871946,559.3,14.4,7.984729157929298,312.7445056316688
103047,45.79523794,-88.69734061,7.213154206605157,571.7,4.12,11.329492827504271,669.2790660640769
103048,45.76718274,-88.69567249,6.3069120317158,600.6,4.18,9.887679196012055,674.7221592965453
103059,44.50110424,-87.9362121,7.3014052894607495,2164,6.49,10.658963777867152,5533.322677954151
103063,44.32777359,-87.63619649,6.450792574739701,389.9,6.59,9.388337191613468,34.630193095962795
103064,44.33721687,-87.74536717,6.263800409620785,2169.6,6.52,9.135797756230382,4767.406660431975
103065,43.9649942,-87.72619686,6.38270430327136,2698.8,7.05,9.15924993314915,5990.132936406921
103070,43.0427901,-88.07953351,6.289637406469929,5292.4,8.03,8.76013195128802,11317.350529552768
103072,42.77279662,-87.86618958,6.791870440918608,4633.9,8.2,9.410989719086226,10541.631303054803
103079,45.98300111,-92.38491639,6.282266374911725,2743,5.21,9.540029950317587,6449.544872072331
103081,43.10750948,-88.17203604,6.200000000000003,4245,7.68,8.727647600784197,9097.861337001032
103084,36.42250556,-91.65788333,6.359755005824141,5545,13.28,7.590693632653374,8679.365140279262
103085,33.53789001,-91.2934487,6.380024026891384,982.5,17.1,6.863663970518356,846.9799073908082
103088,42.73305556,-71.66416667,6.729521876311651,1675,7.8,9.438522406285689,3113.824796663444
103089,41.38287491,-72.89649062,6.327085853901984,6156.7,9.85,8.342872047843061,11606.277362718765
103090,41.37704156,-72.91565786,7.164235032640985,1630.8,10.05,9.390719610780456,2895.573509573749
103091,41.37176379,-72.90843538,6.392825353546961,3923.2,9.89,8.41952554767864,7237.624254869901
103094,43.99127778,-74.35119444,6.523530314279249,126.7,3.97,10.294079625574312,-880.2754169538508
103095,43.98819444,-74.341,6.2831124658596735,629.7,4.08,9.880947271657101,731.6571608145139
103097,43.98758333,-74.29133333,6.408208033603277,3435.1,4.1,10.071429024450985,8969.16601574674
103100,42.96951543,-74.95959889,6.994696146077949,987.4,6.5,10.208079741484113,1827.7306684795922
103101,42.85368433,-74.73292352,6.8355311698222465,1530.4,6.62,9.939124994999855,3314.4514092136415
103102,42.85146215,-74.7287567,6.862246311597676,1273.6,6.3,10.076497501180148,2710.3537658719133
103103,42.84174009,-74.70570033,6.769210709351263,593.9,6.7,9.818573005556036,648.6723545250743
103105,42.83757352,-74.68681078,6.6714052638877135,801.4,6.97,9.597001612431757,1244.3197080241362
103106,42.84896232,-74.67347705,6.305110728826161,1141.8,6.96,9.072853251471207,2023.664263425459
103107,42.84785126,-74.65875433,6.635934099471925,1110.8,6.98,9.543054281223842,2031.3950347259138
103109,42.01203608,-73.74318418,6.828927747109596,863.6,7.83,9.569211219116927,1311.2077225785383
103110,42.08147939,-74.33125924,6.66694237083281,812.3,5.89,9.91400084382124,1182.6570846050781
103111,41.80009321,-73.91402497,6.400070753492695,4639.8,8.99,8.659103659579664,9448.81418004885
103112,39.72833333,-74.76972222,6.317565334573914,4891.4,11.87,7.850506192778881,7831.419762337312
103117,40.06888889,-75.11583333,6.418925865462757,1083.3,11.72,8.011192967362014,1334.4442995088953
103130,36.33071089,-76.50077764,6.199999999999999,21668.2,15.3,6.997439050047571,29501.0172310216
103133,36.32598818,-77.08801774,6.390621247690444,7640.8,14.9,7.291614243097914,10644.341117364136
103134,36.48986435,-78.62194656,6.4909764674501425,7519.7,14.18,7.554536551054896,11095.858169778348
103135,35.97432423,-77.30857657,6.3641852225793585,8708,15.21,7.20032012371036,11926.903507072486
103137,35.86183054,-76.38437702,6.343826537745166,7690.6,15.97,7.031669932789935,10013.775661407824
103139,36.00682247,-77.54469429,6.349362233919681,8555.9,15.24,7.177695424918036,11649.037384817122
103144,35.72988145,-77.37329968,6.224187909873542,8233.6,15.53,6.9811387371511175,10806.343940230896
103158,35.23849768,-78.15110435,6.356102054650002,14431.4,15.97,7.045276449710851,19201.493063533708
103159,35.27710838,-78.17582762,6.2579149428244705,17443.9,15.9,6.949455872232173,23020.940633515213
103160,35.27472222,-77.79444444,6.420551818854932,1478.3,15.97,7.116714321859273,1519.5700338796246
103161,35.72793468,-78.2052737,6.28530067931872,3919.4,15.19,7.114939708143272,5064.497262628452
103162,35.75182339,-78.15943839,6.217190092851126,2203.9,15.19,7.037838748152963,2581.521850105536
103163,35.7209911,-77.97276398,6.456141990484614,2757.9,15.36,7.27468014306412,3446.8451009426094
103164,35.69238037,-77.90581698,6.264468990808517,6847.3,15.51,7.03011517801925,8997.190808871894
103165,35.63543663,-77.94692973,6.422318671053038,6512.5,15.6,7.189771471869006,8714.905217107178
103166,35.58793722,-77.97359746,6.305513843052477,4006.6,15.68,7.043810506978728,4998.169326297464
103167,35.60904807,-77.95220774,6.426145147445858,9067,15.69,7.176634277644462,12204.098570386199
103168,35.59432604,-77.88803865,6.340808805024459,2930.3,15.71,7.0775219301652035,3562.507617437378
103169,35.69722222,-77.85472222,6.307763454991601,3095.7,15.35,7.109416118150923,3839.908679122684
103170,35.55488211,-77.75136689,6.674474275396296,2690.3,15.45,7.502390043412247,3433.9962605488035
103171,35.51154929,-77.94887438,6.203551095727256,6016.7,15.76,6.915013988881286,7626.409855630925
103173,35.50627176,-77.72608818,6.239051616035159,5480.1,15.51,7.001591280392529,7047.276422711533
103174,35.61488221,-77.596639,6.418039180402975,4555.2,15.61,7.183043664937627,5900.849710660206
103175,35.57182774,-77.51830247,6.248842653003443,4662.5,15.71,6.974870600062666,5859.543495294127
103176,35.54349454,-77.56663744,6.3839173324706415,3881.1,15.71,7.125639064391949,4912.82656120528
103177,35.53182748,-77.65247411,6.245809579311906,3488.1,15.7,6.973361057944861,4253.077463730237
103178,35.53155032,-77.55858148,6.304697575131879,4833.9,15.73,7.0334305657773095,6148.205229281964
103179,35.31210686,-77.30245881,6.8034501762577015,1584.9,15.43,7.651503479374896,1860.3512291003326
103180,35.3923848,-77.26329214,6.199999999999999,9005.1,15.96,6.874087789163635,11573.205072600347
103181,35.03210688,-77.5794128,6.231677793021461,7111.1,16.31,6.845036270984332,8896.336832627301
103195,35.6742982,-81.51620288,6.313028991094264,1611.6,13.58,7.471543561195524,1936.4447125827385
103196,35.64291049,-81.30313963,6.578468502497088,5678.8,13.97,7.701214008413067,8459.260051902322
103197,35.60207394,-81.62953891,6.711163036688994,5697.1,12.72,8.138432225269671,9308.801474915112
103198,35.61513218,-81.46231174,6.374528214602524,1131.2,13.93,7.47079426558568,1172.0053163419996
103199,35.63874328,-81.44231122,6.420694186325363,12427.2,14.39,7.429397727137583,18241.362338678704
103200,35.63652161,-81.30897311,6.4696146810386,3693.1,14.19,7.527585148015181,5133.577971629986
103201,35.58457748,-81.28369388,6.262226602401636,3221.2,14.12,7.300460468541796,4289.686287829328
103202,35.52374432,-81.29924938,6.3150053017891175,6761,14.75,7.235012615363521,9334.714394633913
103203,35.48180024,-81.28285957,6.2731086360075885,4011,14.23,7.290850318954269,5448.290523939315
103204,35.49207779,-81.30591603,6.232586895021576,20147.2,14.79,7.132756389807063,28371.98066143725
103205,35.4756893,-81.26758119,6.432589731495941,4895,14.71,7.377824780989681,6801.760776544841
103206,35.43818996,-81.24785812,6.224609161577305,1838.5,14.41,7.19852754638546,2170.8035376147236
103207,35.50402173,-81.40897551,6.24173719952433,3291.2,14.6,7.180611924086143,4246.955315262998
103208,35.33041475,-81.13285529,6.302720687358544,8731.3,14.57,7.256760143287505,12324.118359606478
103209,35.29902617,-81.15924453,6.549768576371655,4956.1,15.09,7.434528683177339,6846.96304841311
103210,31.1054586,-85.25465459,6.199999999999999,3948.7,18.96,6.359604765278218,4072.1407362367163
103211,33.56899258,-86.52415079,6.357786063474784,1615.7,16.22,7.000287864484359,1811.2702079713376
